band_width,n_neighbors,weights,metric,accuracy_train,accuracy_test
30,15,distance,minkowski,1.0,0.8692307692307693
30,16,uniform,euclidean,0.7992277992277992,0.8076923076923077
30,16,uniform,manhattan,0.8127413127413128,0.7461538461538462
30,16,uniform,chebyshev,0.7799227799227799,0.7384615384615385
30,16,uniform,minkowski,0.7992277992277992,0.8076923076923077
30,16,distance,euclidean,1.0,0.8538461538461538
30,16,distance,manhattan,1.0,0.8461538461538461
30,16,distance,chebyshev,1.0,0.7923076923076923
30,16,distance,minkowski,1.0,0.8538461538461538
30,17,uniform,euclidean,0.8011583011583011,0.8
30,17,uniform,manhattan,0.7915057915057915,0.7692307692307693
30,17,uniform,chebyshev,0.7818532818532818,0.7692307692307693
30,17,uniform,minkowski,0.8011583011583011,0.8
30,17,distance,euclidean,1.0,0.8307692307692308
30,17,distance,manhattan,1.0,0.8153846153846154
30,17,distance,chebyshev,1.0,0.8
30,17,distance,minkowski,1.0,0.8307692307692308
30,18,uniform,euclidean,0.7972972972972973,0.7461538461538462
30,18,uniform,manhattan,0.7857142857142857,0.7153846153846154
30,18,uniform,chebyshev,0.7818532818532818,0.7692307692307693
30,18,uniform,minkowski,0.7972972972972973,0.7461538461538462
30,18,distance,euclidean,1.0,0.8307692307692308
30,18,distance,manhattan,1.0,0.8
30,18,distance,chebyshev,1.0,0.8
30,18,distance,minkowski,1.0,0.8307692307692308
30,19,uniform,euclidean,0.7857142857142857,0.7615384615384615
30,19,uniform,manhattan,0.7818532818532818,0.7461538461538462
30,19,uniform,chebyshev,0.7702702702702703,0.7307692307692307
30,19,uniform,minkowski,0.7857142857142857,0.7615384615384615
30,19,distance,euclidean,1.0,0.8076923076923077
30,19,distance,manhattan,1.0,0.7923076923076923
30,19,distance,chebyshev,1.0,0.8
30,19,distance,minkowski,1.0,0.8076923076923077
30,20,uniform,euclidean,0.777992277992278,0.7384615384615385
30,20,uniform,manhattan,0.7799227799227799,0.7461538461538462
30,20,uniform,chebyshev,0.7760617760617761,0.7461538461538462
30,20,uniform,minkowski,0.777992277992278,0.7384615384615385
30,20,distance,euclidean,1.0,0.8076923076923077
30,20,distance,manhattan,1.0,0.8
30,20,distance,chebyshev,1.0,0.7923076923076923
30,20,distance,minkowski,1.0,0.8076923076923077
40,1,uniform,euclidean,1.0,0.8307692307692308
40,1,uniform,manhattan,1.0,0.8769230769230769
40,1,uniform,chebyshev,1.0,0.8076923076923077
40,1,uniform,minkowski,1.0,0.8307692307692308
40,1,distance,euclidean,1.0,0.8307692307692308
40,1,distance,manhattan,1.0,0.8769230769230769
40,1,distance,chebyshev,1.0,0.8076923076923077
40,1,distance,minkowski,1.0,0.8307692307692308
40,2,uniform,euclidean,0.8938223938223938,0.823076923076923
40,2,uniform,manhattan,0.9324324324324325,0.8923076923076924
40,2,uniform,chebyshev,0.888030888030888,0.7538461538461538
40,2,uniform,minkowski,0.8938223938223938,0.823076923076923
40,2,distance,euclidean,1.0,0.8307692307692308
40,2,distance,manhattan,1.0,0.8769230769230769
40,2,distance,chebyshev,1.0,0.8076923076923077
40,2,distance,minkowski,1.0,0.8307692307692308
40,3,uniform,euclidean,0.8938223938223938,0.823076923076923
40,3,uniform,manhattan,0.9131274131274131,0.9
40,3,uniform,chebyshev,0.8687258687258688,0.7538461538461538
40,3,uniform,minkowski,0.8938223938223938,0.823076923076923
40,3,distance,euclidean,1.0,0.823076923076923
40,3,distance,manhattan,1.0,0.9
40,3,distance,chebyshev,1.0,0.7538461538461538
40,3,distance,minkowski,1.0,0.823076923076923
40,4,uniform,euclidean,0.888030888030888,0.8076923076923077
40,4,uniform,manhattan,0.9054054054054054,0.8923076923076924
40,4,uniform,chebyshev,0.861003861003861,0.7538461538461538
40,4,uniform,minkowski,0.888030888030888,0.8076923076923077
40,4,distance,euclidean,1.0,0.823076923076923
40,4,distance,manhattan,1.0,0.8846153846153846
40,4,distance,chebyshev,1.0,0.7461538461538462
40,4,distance,minkowski,1.0,0.823076923076923
40,5,uniform,euclidean,0.8667953667953668,0.7923076923076923
40,5,uniform,manhattan,0.8996138996138996,0.8384615384615385
40,5,uniform,chebyshev,0.8494208494208494,0.7538461538461538
40,5,uniform,minkowski,0.8667953667953668,0.7923076923076923
40,5,distance,euclidean,1.0,0.8307692307692308
40,5,distance,manhattan,1.0,0.8384615384615385
40,5,distance,chebyshev,1.0,0.7461538461538462
40,5,distance,minkowski,1.0,0.8307692307692308
40,6,uniform,euclidean,0.8455598455598455,0.7846153846153846
40,6,uniform,manhattan,0.8764478764478765,0.8384615384615385
40,6,uniform,chebyshev,0.8416988416988417,0.7384615384615385
40,6,uniform,minkowski,0.8455598455598455,0.7846153846153846
40,6,distance,euclidean,1.0,0.8076923076923077
40,6,distance,manhattan,1.0,0.8384615384615385
40,6,distance,chebyshev,1.0,0.7615384615384615
40,6,distance,minkowski,1.0,0.8076923076923077
40,7,uniform,euclidean,0.8436293436293436,0.7923076923076923
40,7,uniform,manhattan,0.8861003861003861,0.7846153846153846
40,7,uniform,chebyshev,0.8397683397683398,0.7615384615384615
40,7,uniform,minkowski,0.8436293436293436,0.7923076923076923
40,7,distance,euclidean,1.0,0.8
40,7,distance,manhattan,1.0,0.8461538461538461
40,7,distance,chebyshev,1.0,0.7461538461538462
40,7,distance,minkowski,1.0,0.8
40,8,uniform,euclidean,0.8532818532818532,0.7923076923076923
40,8,uniform,manhattan,0.862934362934363,0.8076923076923077
40,8,uniform,chebyshev,0.8204633204633205,0.7230769230769231
40,8,uniform,minkowski,0.8532818532818532,0.7923076923076923
40,8,distance,euclidean,1.0,0.823076923076923
40,8,distance,manhattan,1.0,0.8461538461538461
40,8,distance,chebyshev,1.0,0.7692307692307693
40,8,distance,minkowski,1.0,0.823076923076923
40,9,uniform,euclidean,0.8223938223938224,0.7769230769230769
40,9,uniform,manhattan,0.8513513513513513,0.8153846153846154
40,9,uniform,chebyshev,0.8223938223938224,0.7461538461538462
40,9,uniform,minkowski,0.8223938223938224,0.7769230769230769
40,9,distance,euclidean,1.0,0.8
40,9,distance,manhattan,1.0,0.8461538461538461
40,9,distance,chebyshev,1.0,0.7692307692307693
40,9,distance,minkowski,1.0,0.8
40,10,uniform,euclidean,0.8359073359073359,0.7769230769230769
40,10,uniform,manhattan,0.8532818532818532,0.8
40,10,uniform,chebyshev,0.8262548262548263,0.7461538461538462
40,10,uniform,minkowski,0.8359073359073359,0.7769230769230769
40,10,distance,euclidean,1.0,0.8076923076923077
40,10,distance,manhattan,1.0,0.823076923076923
40,10,distance,chebyshev,1.0,0.7538461538461538
40,10,distance,minkowski,1.0,0.8076923076923077
40,11,uniform,euclidean,0.8088803088803089,0.7846153846153846
40,11,uniform,manhattan,0.8359073359073359,0.7769230769230769
40,11,uniform,chebyshev,0.8146718146718147,0.7384615384615385
40,11,uniform,minkowski,0.8088803088803089,0.7846153846153846
40,11,distance,euclidean,1.0,0.8076923076923077
40,11,distance,manhattan,1.0,0.8384615384615385
40,11,distance,chebyshev,1.0,0.7538461538461538
40,11,distance,minkowski,1.0,0.8076923076923077
40,12,uniform,euclidean,0.8127413127413128,0.7769230769230769
40,12,uniform,manhattan,0.8281853281853282,0.7846153846153846
40,12,uniform,chebyshev,0.7992277992277992,0.7384615384615385
40,12,uniform,minkowski,0.8127413127413128,0.7769230769230769
40,12,distance,euclidean,1.0,0.8
40,12,distance,manhattan,1.0,0.8
40,12,distance,chebyshev,1.0,0.7538461538461538
40,12,distance,minkowski,1.0,0.8
40,13,uniform,euclidean,0.7992277992277992,0.7461538461538462
40,13,uniform,manhattan,0.8262548262548263,0.7692307692307693
40,13,uniform,chebyshev,0.7934362934362934,0.7461538461538462
40,13,uniform,minkowski,0.7992277992277992,0.7461538461538462
40,13,distance,euclidean,1.0,0.7769230769230769
40,13,distance,manhattan,1.0,0.823076923076923
40,13,distance,chebyshev,1.0,0.7692307692307693
40,13,distance,minkowski,1.0,0.7769230769230769
40,14,uniform,euclidean,0.8088803088803089,0.7769230769230769
40,14,uniform,manhattan,0.8185328185328186,0.7846153846153846
40,14,uniform,chebyshev,0.7818532818532818,0.7076923076923077
40,14,uniform,minkowski,0.8088803088803089,0.7769230769230769
40,14,distance,euclidean,1.0,0.8076923076923077
40,14,distance,manhattan,1.0,0.7923076923076923
40,14,distance,chebyshev,1.0,0.7692307692307693
40,14,distance,minkowski,1.0,0.8076923076923077
40,15,uniform,euclidean,0.7837837837837838,0.7538461538461538
40,15,uniform,manhattan,0.806949806949807,0.7846153846153846
40,15,uniform,chebyshev,0.7760617760617761,0.7461538461538462
40,15,uniform,minkowski,0.7837837837837838,0.7538461538461538
40,15,distance,euclidean,1.0,0.7769230769230769
40,15,distance,manhattan,1.0,0.8307692307692308
40,15,distance,chebyshev,1.0,0.7692307692307693
40,15,distance,minkowski,1.0,0.7769230769230769
40,16,uniform,euclidean,0.7915057915057915,0.7769230769230769
40,16,uniform,manhattan,0.806949806949807,0.7615384615384615
40,16,uniform,chebyshev,0.7644787644787645,0.7461538461538462
40,16,uniform,minkowski,0.7915057915057915,0.7769230769230769
40,16,distance,euclidean,1.0,0.8
40,16,distance,manhattan,1.0,0.8153846153846154
40,16,distance,chebyshev,1.0,0.7769230769230769
40,16,distance,minkowski,1.0,0.8
40,17,uniform,euclidean,0.7664092664092664,0.7615384615384615
40,17,uniform,manhattan,0.805019305019305,0.7538461538461538
40,17,uniform,chebyshev,0.7644787644787645,0.7615384615384615
40,17,uniform,minkowski,0.7664092664092664,0.7615384615384615
40,17,distance,euclidean,1.0,0.8
40,17,distance,manhattan,1.0,0.8076923076923077
40,17,distance,chebyshev,1.0,0.7769230769230769
40,17,distance,minkowski,1.0,0.8
40,18,uniform,euclidean,0.7625482625482626,0.7615384615384615
40,18,uniform,manhattan,0.7992277992277992,0.7461538461538462
40,18,uniform,chebyshev,0.7722007722007722,0.7384615384615385
40,18,uniform,minkowski,0.7625482625482626,0.7615384615384615
40,18,distance,euclidean,1.0,0.7923076923076923
40,18,distance,manhattan,1.0,0.7923076923076923
40,18,distance,chebyshev,1.0,0.7615384615384615
40,18,distance,minkowski,1.0,0.7923076923076923
40,19,uniform,euclidean,0.749034749034749,0.7538461538461538
40,19,uniform,manhattan,0.7895752895752896,0.7384615384615385
40,19,uniform,chebyshev,0.7586872586872587,0.7384615384615385
40,19,uniform,minkowski,0.749034749034749,0.7538461538461538
40,19,distance,euclidean,1.0,0.8
40,19,distance,manhattan,1.0,0.7846153846153846
40,19,distance,chebyshev,1.0,0.7769230769230769
40,19,distance,minkowski,1.0,0.8
40,20,uniform,euclidean,0.7625482625482626,0.7538461538461538
40,20,uniform,manhattan,0.7760617760617761,0.7384615384615385
40,20,uniform,chebyshev,0.747104247104247,0.6923076923076923
40,20,uniform,minkowski,0.7625482625482626,0.7538461538461538
40,20,distance,euclidean,1.0,0.7846153846153846
40,20,distance,manhattan,1.0,0.7769230769230769
40,20,distance,chebyshev,1.0,0.7846153846153846
40,20,distance,minkowski,1.0,0.7846153846153846
50,1,uniform,euclidean,1.0,0.8153846153846154
50,1,uniform,manhattan,1.0,0.8461538461538461
50,1,uniform,chebyshev,1.0,0.7615384615384615
50,1,uniform,minkowski,1.0,0.8153846153846154
50,1,distance,euclidean,1.0,0.8153846153846154
50,1,distance,manhattan,1.0,0.8461538461538461
50,1,distance,chebyshev,1.0,0.7615384615384615
50,1,distance,minkowski,1.0,0.8153846153846154
50,2,uniform,euclidean,0.9208494208494209,0.823076923076923
50,2,uniform,manhattan,0.9478764478764479,0.8846153846153846
50,2,uniform,chebyshev,0.9131274131274131,0.7307692307692307
50,2,uniform,minkowski,0.9208494208494209,0.823076923076923
50,2,distance,euclidean,1.0,0.8153846153846154
50,2,distance,manhattan,1.0,0.8461538461538461
50,2,distance,chebyshev,1.0,0.7615384615384615
50,2,distance,minkowski,1.0,0.8153846153846154
50,3,uniform,euclidean,0.916988416988417,0.8153846153846154
50,3,uniform,manhattan,0.9247104247104247,0.8923076923076924
50,3,uniform,chebyshev,0.8976833976833977,0.7230769230769231
50,3,uniform,minkowski,0.916988416988417,0.8153846153846154
50,3,distance,euclidean,1.0,0.8307692307692308
50,3,distance,manhattan,1.0,0.9076923076923077
50,3,distance,chebyshev,1.0,0.7153846153846154
50,3,distance,minkowski,1.0,0.8307692307692308
50,4,uniform,euclidean,0.8996138996138996,0.8
50,4,uniform,manhattan,0.9227799227799228,0.8769230769230769
50,4,uniform,chebyshev,0.8648648648648649,0.7
50,4,uniform,minkowski,0.8996138996138996,0.8
50,4,distance,euclidean,1.0,0.823076923076923
50,4,distance,manhattan,1.0,0.8769230769230769
50,4,distance,chebyshev,1.0,0.7384615384615385
50,4,distance,minkowski,1.0,0.823076923076923
50,5,uniform,euclidean,0.8938223938223938,0.8307692307692308
50,5,uniform,manhattan,0.9111969111969112,0.8692307692307693
50,5,uniform,chebyshev,0.8513513513513513,0.7461538461538462
50,5,uniform,minkowski,0.8938223938223938,0.8307692307692308
50,5,distance,euclidean,1.0,0.8461538461538461
50,5,distance,manhattan,1.0,0.8769230769230769
50,5,distance,chebyshev,1.0,0.7461538461538462
50,5,distance,minkowski,1.0,0.8461538461538461
50,6,uniform,euclidean,0.8822393822393823,0.8153846153846154
50,6,uniform,manhattan,0.8976833976833977,0.8615384615384616
50,6,uniform,chebyshev,0.832046332046332,0.7230769230769231
50,6,uniform,minkowski,0.8822393822393823,0.8153846153846154
50,6,distance,euclidean,1.0,0.8076923076923077
50,6,distance,manhattan,1.0,0.8769230769230769
50,6,distance,chebyshev,1.0,0.7384615384615385
50,6,distance,minkowski,1.0,0.8076923076923077
50,7,uniform,euclidean,0.8687258687258688,0.8076923076923077
50,7,uniform,manhattan,0.8803088803088803,0.8384615384615385
50,7,uniform,chebyshev,0.833976833976834,0.7615384615384615
50,7,uniform,minkowski,0.8687258687258688,0.8076923076923077
50,7,distance,euclidean,1.0,0.8153846153846154
50,7,distance,manhattan,1.0,0.8538461538461538
50,7,distance,chebyshev,1.0,0.7615384615384615
50,7,distance,minkowski,1.0,0.8153846153846154
50,8,uniform,euclidean,0.8416988416988417,0.7923076923076923
50,8,uniform,manhattan,0.8725868725868726,0.8076923076923077
50,8,uniform,chebyshev,0.8185328185328186,0.7384615384615385
50,8,uniform,minkowski,0.8416988416988417,0.7923076923076923
50,8,distance,euclidean,1.0,0.8
50,8,distance,manhattan,1.0,0.8538461538461538
50,8,distance,chebyshev,1.0,0.7538461538461538
50,8,distance,minkowski,1.0,0.8
50,9,uniform,euclidean,0.8552123552123552,0.7846153846153846
50,9,uniform,manhattan,0.8667953667953668,0.8
50,9,uniform,chebyshev,0.8127413127413128,0.7307692307692307
50,9,uniform,minkowski,0.8552123552123552,0.7846153846153846
50,9,distance,euclidean,1.0,0.8153846153846154
50,9,distance,manhattan,1.0,0.8307692307692308
50,9,distance,chebyshev,1.0,0.7538461538461538
50,9,distance,minkowski,1.0,0.8153846153846154
50,10,uniform,euclidean,0.8378378378378378,0.7846153846153846
50,10,uniform,manhattan,0.8552123552123552,0.7692307692307693
50,10,uniform,chebyshev,0.8166023166023166,0.7461538461538462
50,10,uniform,minkowski,0.8378378378378378,0.7846153846153846
50,10,distance,euclidean,1.0,0.7923076923076923
50,10,distance,manhattan,1.0,0.8384615384615385
50,10,distance,chebyshev,1.0,0.7615384615384615
50,10,distance,minkowski,1.0,0.7923076923076923
50,11,uniform,euclidean,0.8281853281853282,0.7846153846153846
50,11,uniform,manhattan,0.8262548262548263,0.7769230769230769
50,11,uniform,chebyshev,0.8011583011583011,0.7384615384615385
50,11,uniform,minkowski,0.8281853281853282,0.7846153846153846
50,11,distance,euclidean,1.0,0.823076923076923
50,11,distance,manhattan,1.0,0.8461538461538461
50,11,distance,chebyshev,1.0,0.7615384615384615
50,11,distance,minkowski,1.0,0.823076923076923
50,12,uniform,euclidean,0.8223938223938224,0.7461538461538462
50,12,uniform,manhattan,0.8166023166023166,0.7538461538461538
50,12,uniform,chebyshev,0.7972972972972973,0.7615384615384615
50,12,uniform,minkowski,0.8223938223938224,0.7461538461538462
50,12,distance,euclidean,1.0,0.7923076923076923
50,12,distance,manhattan,1.0,0.8384615384615385
50,12,distance,chebyshev,1.0,0.7692307692307693
50,12,distance,minkowski,1.0,0.7923076923076923
50,13,uniform,euclidean,0.8146718146718147,0.7538461538461538
50,13,uniform,manhattan,0.8204633204633205,0.7615384615384615
50,13,uniform,chebyshev,0.7934362934362934,0.7384615384615385
50,13,uniform,minkowski,0.8146718146718147,0.7538461538461538
50,13,distance,euclidean,1.0,0.7769230769230769
50,13,distance,manhattan,1.0,0.8384615384615385
50,13,distance,chebyshev,1.0,0.7615384615384615
50,13,distance,minkowski,1.0,0.7769230769230769
50,14,uniform,euclidean,0.805019305019305,0.7230769230769231
50,14,uniform,manhattan,0.8262548262548263,0.7692307692307693
50,14,uniform,chebyshev,0.7722007722007722,0.6846153846153846
50,14,uniform,minkowski,0.805019305019305,0.7230769230769231
50,14,distance,euclidean,1.0,0.7923076923076923
50,14,distance,manhattan,1.0,0.8307692307692308
50,14,distance,chebyshev,1.0,0.7769230769230769
50,14,distance,minkowski,1.0,0.7923076923076923
50,15,uniform,euclidean,0.7876447876447876,0.7538461538461538
50,15,uniform,manhattan,0.806949806949807,0.7846153846153846
50,15,uniform,chebyshev,0.7741312741312741,0.6923076923076923
50,15,uniform,minkowski,0.7876447876447876,0.7538461538461538
50,15,distance,euclidean,1.0,0.8076923076923077
50,15,distance,manhattan,1.0,0.8461538461538461
50,15,distance,chebyshev,1.0,0.7384615384615385
50,15,distance,minkowski,1.0,0.8076923076923077
50,16,uniform,euclidean,0.7741312741312741,0.7538461538461538
50,16,uniform,manhattan,0.7953667953667953,0.7846153846153846
50,16,uniform,chebyshev,0.7606177606177607,0.6692307692307692
50,16,uniform,minkowski,0.7741312741312741,0.7538461538461538
50,16,distance,euclidean,1.0,0.8
50,16,distance,manhattan,1.0,0.8307692307692308
50,16,distance,chebyshev,1.0,0.7538461538461538
50,16,distance,minkowski,1.0,0.8
50,17,uniform,euclidean,0.7818532818532818,0.7615384615384615
50,17,uniform,manhattan,0.803088803088803,0.7846153846153846
50,17,uniform,chebyshev,0.7586872586872587,0.6846153846153846
50,17,uniform,minkowski,0.7818532818532818,0.7615384615384615
50,17,distance,euclidean,1.0,0.8076923076923077
50,17,distance,manhattan,1.0,0.8153846153846154
50,17,distance,chebyshev,1.0,0.7461538461538462
50,17,distance,minkowski,1.0,0.8076923076923077
50,18,uniform,euclidean,0.7760617760617761,0.7538461538461538
50,18,uniform,manhattan,0.7915057915057915,0.7692307692307693
50,18,uniform,chebyshev,0.7625482625482626,0.676923076923077
50,18,uniform,minkowski,0.7760617760617761,0.7538461538461538
50,18,distance,euclidean,1.0,0.7846153846153846
50,18,distance,manhattan,1.0,0.8461538461538461
50,18,distance,chebyshev,1.0,0.7538461538461538
50,18,distance,minkowski,1.0,0.7846153846153846
50,19,uniform,euclidean,0.7760617760617761,0.7538461538461538
50,19,uniform,manhattan,0.7934362934362934,0.7846153846153846
50,19,uniform,chebyshev,0.749034749034749,0.7
50,19,uniform,minkowski,0.7760617760617761,0.7538461538461538
50,19,distance,euclidean,1.0,0.8153846153846154
50,19,distance,manhattan,1.0,0.8538461538461538
50,19,distance,chebyshev,1.0,0.7538461538461538
50,19,distance,minkowski,1.0,0.8153846153846154
50,20,uniform,euclidean,0.7837837837837838,0.7615384615384615
50,20,uniform,manhattan,0.7702702702702703,0.7846153846153846
50,20,uniform,chebyshev,0.7567567567567568,0.7
50,20,uniform,minkowski,0.7837837837837838,0.7615384615384615
50,20,distance,euclidean,1.0,0.8076923076923077
50,20,distance,manhattan,1.0,0.8461538461538461
50,20,distance,chebyshev,1.0,0.7538461538461538
50,20,distance,minkowski,1.0,0.8076923076923077
60,1,uniform,euclidean,1.0,0.8692307692307693
60,1,uniform,manhattan,1.0,0.8461538461538461
60,1,uniform,chebyshev,1.0,0.8
60,1,uniform,minkowski,1.0,0.8692307692307693
60,1,distance,euclidean,1.0,0.8692307692307693
60,1,distance,manhattan,1.0,0.8461538461538461
60,1,distance,chebyshev,1.0,0.8
60,1,distance,minkowski,1.0,0.8692307692307693
60,2,uniform,euclidean,0.916988416988417,0.8076923076923077
60,2,uniform,manhattan,0.9285714285714286,0.8461538461538461
60,2,uniform,chebyshev,0.8996138996138996,0.7692307692307693
60,2,uniform,minkowski,0.916988416988417,0.8076923076923077
60,2,distance,euclidean,1.0,0.8692307692307693
60,2,distance,manhattan,1.0,0.8461538461538461
60,2,distance,chebyshev,1.0,0.8
60,2,distance,minkowski,1.0,0.8692307692307693
60,3,uniform,euclidean,0.888030888030888,0.8076923076923077
60,3,uniform,manhattan,0.9034749034749034,0.8692307692307693
60,3,uniform,chebyshev,0.8725868725868726,0.7538461538461538
60,3,uniform,minkowski,0.888030888030888,0.8076923076923077
60,3,distance,euclidean,1.0,0.8153846153846154
60,3,distance,manhattan,1.0,0.8769230769230769
60,3,distance,chebyshev,1.0,0.7384615384615385
60,3,distance,minkowski,1.0,0.8153846153846154
60,4,uniform,euclidean,0.8687258687258688,0.8153846153846154
60,4,uniform,manhattan,0.8938223938223938,0.8461538461538461
60,4,uniform,chebyshev,0.8513513513513513,0.7307692307692307
60,4,uniform,minkowski,0.8687258687258688,0.8153846153846154
60,4,distance,euclidean,1.0,0.8384615384615385
60,4,distance,manhattan,1.0,0.8538461538461538
60,4,distance,chebyshev,1.0,0.7538461538461538
60,4,distance,minkowski,1.0,0.8384615384615385
60,5,uniform,euclidean,0.8745173745173745,0.7846153846153846
60,5,uniform,manhattan,0.8918918918918919,0.8307692307692308
60,5,uniform,chebyshev,0.8416988416988417,0.7538461538461538
60,5,uniform,minkowski,0.8745173745173745,0.7846153846153846
60,5,distance,euclidean,1.0,0.8
60,5,distance,manhattan,1.0,0.8538461538461538
60,5,distance,chebyshev,1.0,0.7615384615384615
60,5,distance,minkowski,1.0,0.8
60,6,uniform,euclidean,0.8706563706563707,0.8
60,6,uniform,manhattan,0.8706563706563707,0.8384615384615385
60,6,uniform,chebyshev,0.8359073359073359,0.7384615384615385
60,6,uniform,minkowski,0.8706563706563707,0.8
60,6,distance,euclidean,1.0,0.8153846153846154
60,6,distance,manhattan,1.0,0.8461538461538461
60,6,distance,chebyshev,1.0,0.7692307692307693
60,6,distance,minkowski,1.0,0.8153846153846154
60,7,uniform,euclidean,0.8223938223938224,0.8
60,7,uniform,manhattan,0.8648648648648649,0.8
60,7,uniform,chebyshev,0.8262548262548263,0.7384615384615385
60,7,uniform,minkowski,0.8223938223938224,0.8
60,7,distance,euclidean,1.0,0.7923076923076923
60,7,distance,manhattan,1.0,0.8307692307692308
60,7,distance,chebyshev,1.0,0.7692307692307693
60,7,distance,minkowski,1.0,0.7923076923076923
60,8,uniform,euclidean,0.8166023166023166,0.7769230769230769
60,8,uniform,manhattan,0.8552123552123552,0.7846153846153846
60,8,uniform,chebyshev,0.8185328185328186,0.7461538461538462
60,8,uniform,minkowski,0.8166023166023166,0.7769230769230769
60,8,distance,euclidean,1.0,0.8
60,8,distance,manhattan,1.0,0.8307692307692308
60,8,distance,chebyshev,1.0,0.7538461538461538
60,8,distance,minkowski,1.0,0.8
60,9,uniform,euclidean,0.8088803088803089,0.7692307692307693
60,9,uniform,manhattan,0.833976833976834,0.7769230769230769
60,9,uniform,chebyshev,0.7915057915057915,0.7384615384615385
60,9,uniform,minkowski,0.8088803088803089,0.7692307692307693
60,9,distance,euclidean,1.0,0.8076923076923077
60,9,distance,manhattan,1.0,0.823076923076923
60,9,distance,chebyshev,1.0,0.7615384615384615
60,9,distance,minkowski,1.0,0.8076923076923077
60,10,uniform,euclidean,0.8127413127413128,0.7538461538461538
60,10,uniform,manhattan,0.8301158301158301,0.7615384615384615
60,10,uniform,chebyshev,0.777992277992278,0.7384615384615385
60,10,uniform,minkowski,0.8127413127413128,0.7538461538461538
60,10,distance,euclidean,1.0,0.8153846153846154
60,10,distance,manhattan,1.0,0.8153846153846154
60,10,distance,chebyshev,1.0,0.7692307692307693
60,10,distance,minkowski,1.0,0.8153846153846154
60,11,uniform,euclidean,0.7934362934362934,0.7153846153846154
60,11,uniform,manhattan,0.8146718146718147,0.7692307692307693
60,11,uniform,chebyshev,0.7799227799227799,0.7307692307692307
